,XGB_CPU,XGB_GPU,LGBM
0,32,32,32
1,32,32,32
2,32,32,32
3,32,32,32
4,32,32,32
5,32,32,32
6,32,32,32
7,32,32,32
8,32,32,32
9,32,32,32
10,32,32,32
11,32,32,32
12,32,32,32
13,32,32,32
14,32,32,32
15,32,32,32
16,32,32,32
17,32,32,32
18,32,32,32
19,32,32,32
20,32,32,32
21,32,32,32
22,32,32,32
23,32,32,32
24,32,32,32
25,32,30,31
26,32,32,32
27,32,32,32
28,30,32,31
29,28,32,32
30,32,30,31
31,30,28,25
32,32,32,32
33,32,30,31
34,32,31,32
35,32,32,24
36,31,32,31
37,30,32,32
38,32,32,32
39,25,28,32
40,25,29,32
41,31,30,32
42,32,22,32
43,30,26,32
44,30,29,32
45,32,26,32
46,32,32,32
47,31,32,30
48,30,30,32
49,32,31,27
