,EQBIN_dw,EQBIN_lg,LGB
0,4096,4096,4096
1,4096,4096,4096
2,4096,4096,4096
3,4096,4096,4096
4,4096,4096,4096
5,4096,4096,4096
6,4096,4096,4096
7,4096,4096,4096
8,4096,4096,4096
9,4096,4096,4096
10,4096,4096,4096
11,4096,4096,4096
12,4096,4096,4096
13,4096,4096,4096
14,4096,4096,4096
15,4096,4096,4096
16,4096,4096,4096
17,4096,4096,4096
18,4096,4096,4096
19,4096,4096,4096
20,4096,4096,4096
21,4096,4096,4096
22,4096,4096,4096
23,4096,4096,4096
24,4096,4096,4096
25,4096,4096,4096
26,4096,4096,4096
27,4096,4096,4096
28,4096,4096,4096
29,4096,4096,4096
30,4096,4096,4096
31,4096,4096,4096
32,4096,4096,4096
33,4096,4096,4096
34,4096,4096,4096
35,4096,4096,4096
36,4096,4096,4096
37,4096,4096,4096
38,4096,4096,4096
39,4096,4096,4096
40,4096,4096,4096
41,4096,4096,4096
42,4096,4096,4096
43,4096,4096,4096
44,4096,4096,4096
45,4096,4096,4096
46,4096,4096,4096
47,4096,4096,4096
48,4096,4096,4096
49,4096,4096,4096
50,4096,4096,4096
51,4096,4096,4096
52,4096,4096,4096
53,4096,4096,4096
54,4096,4096,4096
55,4096,4096,4096
56,4096,4096,4096
57,4096,4096,4096
58,4096,4096,4096
59,4096,4096,4096
60,4096,4096,4096
61,4096,4096,4096
62,4096,4096,4096
63,4096,4096,4096
64,4096,4096,4096
65,4096,4096,4096
66,4096,4096,4096
67,4096,4096,4096
68,4096,4096,4096
69,4096,4096,4096
70,4096,4096,4096
71,4096,4096,4096
72,4096,4096,4096
73,4096,4096,4096
74,4096,4096,4096
75,4096,4096,4096
76,4096,4096,4096
77,4096,4096,4096
78,4096,4096,4096
79,4096,4096,4096
80,4096,4096,4096
81,4096,4096,4096
82,4096,4096,4096
83,4096,4096,4096
84,4096,4096,4096
85,4096,4096,4096
86,4096,4096,4096
87,4096,4096,4096
88,4096,4096,4096
89,4096,4096,4096
90,4096,4096,4096
91,4096,4096,4096
92,4096,4096,4096
93,4096,4096,4096
94,4096,4096,4096
95,4096,4096,4096
96,4096,4096,4096
97,4096,3413,4096
98,4096,4096,4096
99,4096,4096,4096
