,EQBIN_dw,EQBIN_lg,LGB
0,0.682236,0.681499,0.6815025224432991
1,0.6728,0.671131,0.6713002667259792
2,0.664012,0.662201,0.6621953468580918
3,0.656278,0.654022,0.6540154802299748
4,0.649351,0.64599,0.6466860751346886
5,0.642791,0.639107,0.6393264668854678
6,0.636924,0.632172,0.6324331858737906
7,0.631767,0.62607,0.6260862913320328
8,0.625794,0.619874,0.6204233037954169
9,0.620628,0.614153,0.6147217607611831
10,0.615402,0.608798,0.6090654261393834
11,0.610661,0.603414,0.6035385151542366
12,0.605999,0.597669,0.5983002901697267
13,0.601454,0.593114,0.5931340793594431
14,0.597627,0.588408,0.5883223881493236
15,0.593521,0.583882,0.583310439716787
16,0.589258,0.579043,0.5790421245087185
17,0.584826,0.574743,0.5747751529559814
18,0.581325,0.570435,0.5702751540907474
19,0.577563,0.566244,0.5662463539558161
20,0.573904,0.561786,0.5620262555070064
21,0.570817,0.557633,0.5580174638375315
22,0.567177,0.553807,0.5543991688370139
23,0.564015,0.550266,0.5506643328653965
24,0.560395,0.546036,0.5467109473644168
25,0.557017,0.542389,0.542737731010952
26,0.553525,0.538591,0.5396385446422447
27,0.550255,0.534903,0.5359209024323741
28,0.54726,0.531322,0.5325134989865652
29,0.544284,0.528195,0.5288268650233033
30,0.540824,0.524795,0.525588928812122
31,0.538163,0.521687,0.5222079872941973
32,0.535468,0.518264,0.5189016498771029
33,0.53265,0.515037,0.5157217807034569
34,0.53055,0.512046,0.5125848145699763
35,0.528261,0.509166,0.5096394835833651
36,0.525822,0.506161,0.5070372839025407
37,0.523976,0.503332,0.5042316180229959
38,0.521727,0.500516,0.5011739796082995
39,0.519269,0.497161,0.49824181519487437
40,0.51642,0.494323,0.49534609691656595
41,0.51339,0.491533,0.4925327332613314
42,0.511029,0.48899,0.48996801193065803
43,0.509085,0.486564,0.48720199846318685
44,0.506803,0.483849,0.4847520356125274
45,0.504583,0.481416,0.4820672786418716
46,0.502393,0.478927,0.47952327704957176
47,0.499916,0.476436,0.4767909797239406
48,0.498258,0.47385,0.4742008720747091
49,0.49606,0.471213,0.4714293597052736
50,0.49444,0.468556,0.4690213617934852
51,0.491697,0.465993,0.46665889300556657
52,0.489892,0.463678,0.46418070118407206
53,0.48806,0.46131,0.4618493394640791
54,0.486197,0.458943,0.4595065831157003
55,0.484721,0.456624,0.45736025599438745
56,0.48251,0.454351,0.45534209770450645
57,0.47999,0.452089,0.4530985760730514
58,0.478477,0.449868,0.45092804178519125
59,0.476665,0.447677,0.44864514543691786
60,0.474345,0.445715,0.44668818782369446
61,0.472608,0.44379,0.44442248879716617
62,0.470565,0.441603,0.4422807537708571
63,0.468932,0.439516,0.4402222152437088
64,0.46748,0.43749,0.4381835906133854
65,0.465167,0.435646,0.4361410944812894
66,0.463397,0.433778,0.4342647931921804
67,0.462069,0.431797,0.43227706801145743
68,0.460122,0.429799,0.4304125228743399
69,0.458783,0.428111,0.42851815097484375
70,0.457156,0.426113,0.42659805018003755
71,0.455598,0.42437,0.4249222723156417
72,0.454148,0.422441,0.4228640620519247
73,0.45188,0.420833,0.4210111409877858
74,0.450566,0.419105,0.4192069966764866
75,0.449341,0.417288,0.4173192876990155
76,0.448113,0.415543,0.4155634777973979
77,0.447082,0.413747,0.4137498602349378
78,0.445754,0.411898,0.4119792589810784
79,0.444662,0.410046,0.41013878396296105
80,0.443249,0.408512,0.4085193864634543
81,0.441706,0.40695,0.4068564511533779
82,0.440042,0.405186,0.4052552890982161
83,0.438855,0.403368,0.4036196515900772
84,0.437879,0.401745,0.40192685210609846
85,0.436187,0.400125,0.4001245196890206
86,0.434818,0.398572,0.3984983079946244
87,0.433757,0.39723,0.3971498436991171
88,0.432396,0.395741,0.39562867797209067
89,0.431513,0.394207,0.39429593674119096
90,0.430262,0.392379,0.39286199632859514
91,0.428854,0.391052,0.3912742660226297
92,0.427604,0.389309,0.3898363298379033
93,0.426274,0.387803,0.3885863626881033
94,0.425212,0.386877,0.38707820223748585
95,0.424165,0.385391,0.3854923436856752
96,0.422724,0.383974,0.3839835817497403
97,0.421485,0.382661,0.3828175051453547
98,0.419757,0.381333,0.3811418328041389
99,0.418424,0.380223,0.38002356759048206
