,XGB_CPU,XGB_GPU,LGBM
f25,0.204899898324,0.127127031371,0.279092371972
f27,0.113724075754,0.0791507845169,0.136572774878
f26,0.088146899886,0.173813237438,0.0909017712449
f22,0.0787711426862,0.072494310874,0.0773807455734
f24,0.0697411160886,0.0502063922012,0.0838559415655
f5,0.0646754424954,0.0853653627249,0.0849886393475
f21,0.0395279295493,0.0277836151864,0.0447062248447
f20,0.0365023914083,0.0202867474518,0.00424815480025
f8,0.0359529990914,0.0223373651535,0.0110192620842
f0,0.0339691106212,0.0293251896336,0.0484872404826
f3,0.0334725014157,0.0313371027245,0.0303391888048
f16,0.030380656236,0.0189625320344,0.00325305545189
f9,0.0265718779679,0.0780667621775,0.0264360284044
f12,0.0256568983911,0.0164123313621,0.00427538959239
f23,0.0210151634187,0.061671744191,0.0146268067773
f13,0.01809118562,0.0456387859314,0.0134274413906
f17,0.0153336833022,0.0156200091642,0.0100695326889
f1,0.0150608279091,0.0101429800911,0.00966664782861
f6,0.0122746813555,0.00862313766626,0.0100383463496
f10,0.0086567294282,0.00541204874014,0.00545060275816
f14,0.00855259282791,0.00549117634697,0.00466248438482
f18,0.00802498477963,0.00492864631293,0.00389498572632
f2,0.00186613703933,0.00159921447426,0.000424442018699
f11,0.00186334589099,0.00144578704837,0.000442515485617
f19,0.00181966435991,0.00156424237385,0.000436455556244
f15,0.00181939987722,0.00145743496647,0.000467784053379
f4,0.0018187331508,0.002189939582,0.000413800957181
f7,0.00180993112517,0.00154608826164,0.000421364977544
